regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
0.0,1.0,0.0,8.1794604533560375e-140,1
1.7697361947196548e-06,0.9950315174416974,4.487800490787423e-84,0.004966712822174907,1
9.017830894684277e-06,0.9971557426611705,1.7365771827897308e-09,0.0028352377713603233,1
0.0001988280882189538,0.9615921602641673,7.795010086535574e-09,0.03820900385274886,1
0.0025642723278838948,0.4926246369997174,1.3989913665706346e-07,0.5048109507740705,3
0.03745845443820308,0.3131341952413089,6.336304496011157e-05,0.6493439872753621,3
0.030577327682812395,0.6397807740328226,1.6989080137051298e-05,0.3296249092043359,3
0.031150724698956276,0.4736512560973367,7.037159797612502e-06,0.49519098204375017,3
0.06067512057329802,0.46017221431556726,1.515888156516842e-05,0.47913750622922674,3
0.13200537578402893,0.2977980948507329,2.8681605090304317e-05,0.570167847760528,3
0.6395895830240679,0.1114552309271326,0.00011010345940737664,0.24884508258919907,0
0.8962686119847724,0.04123619156291428,0.00012432243841309788,0.06237087401391847,0
0.9917884265579221,0.006952783842789152,5.3355586191201265e-05,0.00120543401310259,0
0.9993301795905615,0.0005338395642076792,5.312288906267414e-05,8.285795538677212e-05,0
0.999480773621426,3.4312058637210646e-05,6.388341960478557e-05,0.0004210309002731322,0
0.9998514873137763,1.7218656055572884e-05,5.04711082044487e-05,8.08229219184486e-05,0
0.9999126235101705,3.5005032725956644e-05,3.8140795518935344e-05,1.423066142598392e-05,0
0.9998750805185285,2.2568906986805103e-05,7.437361410378552e-05,2.7976961049544404e-05,0
0.9993717136781793,1.0342574021116068e-05,0.0006089552199745079,8.98852734449685e-06,0
0.998443196850066,8.258614635547807e-06,0.0015312011125329893,1.7343423102812886e-05,0
0.996000654426412,1.4050464497231547e-05,0.003957119720443725,2.8175388930173617e-05,0
0.9966295787025026,6.4403059594842065e-06,0.0033174619147990645,4.65190767460925e-05,0
0.9991678215217737,7.239238217115948e-06,0.0008128019064390497,1.2137333080463847e-05,0
0.9997756194702463,9.333348944989264e-06,0.00018856066385531422,2.6486516872362554e-05,0
0.9997853087471922,9.59351753523097e-06,0.00019760475224233202,7.4929830732541175e-06,0
0.999615407054253,7.620495663744555e-06,0.0003628364456162052,1.4136004511931271e-05,0
0.9997709276343582,8.406340544131401e-06,0.00021204014510933146,8.625880753335772e-06,0
0.9997711498694253,7.328104739751092e-06,0.00021143626988220064,1.0085755625449328e-05,0
0.9997778719147906,1.1078861478036562e-05,0.00020010066637419845,1.0948558192430303e-05,0
