regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
9.323121696936208e-29,1.8671995865539995e-85,1.0,5.88937078770423e-65,2
1.3702542141613934e-05,4.168174321285529e-06,0.9998206800245235,0.00016144925900166002,2
1.4005158491001806e-05,8.419812764799785e-06,0.9999408755410132,3.669948807324693e-05,2
1.971130053045522e-05,9.074241224609001e-05,0.9996031028463206,0.0002864434414000856,2
2.6923144932287815e-06,0.004180107292147977,0.9852000544522017,0.010617145940456471,2
8.177793286061123e-08,0.039013068048183115,0.9298176005997241,0.031169249573963543,2
7.66450800125662e-06,0.004163938841786882,0.9951586044926247,0.0006697921581492824,2
4.935122327429708e-07,0.00044532634352012653,0.9990405034910775,0.0005136766528591373,2
2.002671921582696e-06,0.00036709905216984143,0.9992445893691246,0.000386308906243603,2
6.827281125793895e-07,0.0014237283253075747,0.9973502847428524,0.001225304203528932,2
3.00851006607997e-07,0.010567914112548362,0.9881687640736374,0.0012630209636120184,2
3.0451105911341813e-07,0.0646992117156293,0.9333704047926022,0.0019300789798906892,2
2.3122262236726661e-07,0.3227508194725694,0.6764180166089165,0.0008309326951228056,2
1.9160579181936389e-07,0.6219151257373613,0.3768210946919796,0.001263587964431191,1
7.052370079378339e-08,0.7749489047111028,0.21586928899412902,0.00918173577078633,1
4.309532010799652e-08,0.8279057000017083,0.1701373144344154,0.001956942468734094,1
6.246154245064002e-08,0.865347343876505,0.13446144379418218,0.0001911498672913906,1
2.3203152855055985e-09,0.9218447591508322,0.07778008017761909,0.00037515835164939087,1
8.180203743170054e-11,0.9964624001604243,0.003479450805175196,5.81489529188375e-05,1
8.602671873472385e-13,0.9998476210351045,0.00013577376818696207,1.660519619679594e-05,1
2.23532656179287e-14,0.9999908660682792,3.0803413511148934e-06,6.05359121447132e-06,1
2.3166319759008413e-15,0.9999840866323384,1.7910624525738841e-06,1.4122304875339368e-05,1
1.7399098128698322e-13,0.9999638049978243,2.5156283713340193e-05,1.103871801791953e-05,1
2.485268115843509e-13,0.9999094144999815,5.7079318410243586e-05,3.350618099657876e-05,1
3.6984409481703084e-13,0.9999477330019515,4.3940670510541915e-05,8.326327523386306e-06,1
1.2129861009663105e-13,0.999960715744632,2.9109122799960554e-05,1.0175132177496861e-05,1
1.7128367317457269e-12,0.999836484731129,0.00015227123338375822,1.124403312557906e-05,1
1.3130901094739478e-11,0.9993711324073689,0.0006131600508403924,1.5707529136191542e-05,1
1.5371450733982255e-10,0.9922613004905522,0.007644313320031949,9.438603623051779e-05,1
5.5894653000756025e-09,0.8674562490973906,0.13174746672861515,0.0007962785841473559,1
2.765253167467563e-07,0.7406196077804554,0.25903703169006925,0.0003430840049361641,1
8.470378381966613e-08,0.7227395445631695,0.2771611572260532,9.9213506245278e-05,1
2.0916779842243327e-07,0.7101553580992007,0.2897697949840911,7.463774978059351e-05,1
1.3579169296324383e-07,0.7183032055754511,0.28141919513969477,0.000277463493859753,1
7.280915169608378e-08,0.7529765158487091,0.24653536700386008,0.00048804433838971466,1
8.420005542575543e-08,0.8160656715548125,0.18358622636889327,0.0003480178769330121,1
1.2127005471790698e-08,0.9164024387523039,0.08305785662676113,0.000539692494304302,1
2.3643840604807408e-09,0.976406046190264,0.023482869882198915,0.00011108156229824063,1
8.174948616819827e-10,0.9932039391781975,0.006751469695370956,4.4590308129127524e-05,1
3.8751122979549737e-10,0.9973721591875434,0.0025980119586087543,2.9828465797734957e-05,1
1.3515147694586712e-10,0.9990026495836862,0.0009551842489673324,4.2166031880425995e-05,1
3.014396672184364e-11,0.9996237824196005,0.0003541439623350287,2.2073587990106047e-05,1
1.3383486136750844e-11,0.9999021898399969,5.577574024108727e-05,4.20344072628607e-05,1
1.2572637770844893e-10,0.9954222365832054,0.0021222824593268223,0.0024554808323687892,1
4.585723987408383e-09,0.9434918996787696,0.029659193436099577,0.026848902299333715,1
3.7362104029058836e-07,0.7852073019077412,0.21158165235505216,0.003210672115764128,1
1.0487330685292075e-07,0.5510957276686902,0.44744521867614895,0.001458948782564022,1
1.9546762520494997e-06,0.02889297104567704,0.9707245126927706,0.0003805615851013708,2
2.1854279015570556e-06,0.0042601145034691455,0.9956605517569673,7.714831181084982e-05,2
2.915193180305132e-07,0.0038140759162702802,0.9959043492982486,0.00028128326685114156,2
4.4579626179428574e-07,0.00803343512082157,0.9918986065961284,6.751248761372692e-05,2
2.174869159243646e-07,0.012465605653305269,0.9874272886789578,0.00010688818026125923,2
3.484730481940258e-07,0.010857479562803597,0.9890460096317064,9.616233324524404e-05,2
3.7816556300783564e-07,0.010886934878671985,0.9889826742710307,0.0001300126847599772,2
2.8626043417696256e-07,0.008184842981390375,0.9917246935404065,9.017721703201672e-05,2
2.0485846000103533e-07,0.0049433590679646994,0.9949090342909749,0.00014740178201588902,2
2.907640669717468e-07,0.002861972865141156,0.9969583853004687,0.00017935106956315137,2
5.169295818513271e-07,0.0016684860616519828,0.9982287626827583,0.00010223432527762737,2
4.81692802822105e-07,0.0008941557258782295,0.9989637792844084,0.00014158329760600508,2
9.08206526706675e-07,0.00034251870741529045,0.9996075898258925,4.898326037721323e-05,2
2.5571099934876676e-06,5.341523127858147e-05,0.9998711905611901,7.28370983462715e-05,2
2.3922716907382485e-06,0.00032882766001570676,0.9996302777737015,3.850229499971903e-05,2
