regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
1.3251609267417141e-17,1.0,2.7151633363774463e-56,1.748546406570826e-51,1
0.04809459478848788,0.9425336090991088,9.435668983149714e-10,0.00937179516805812,1
0.18299191738894133,0.8120234150821383,2.0713344872027753e-06,0.004982596193656998,1
0.4896977696614213,0.49145500646030893,2.3960624290277664e-06,0.01884482781646083,1
0.8653286768575461,0.028836118993624472,2.4974688301262288e-05,0.1058102294593853,0
0.903434240714477,0.00010410176954752729,0.002244743401020258,0.09421691411408747,0
0.9962014155520709,0.0005575980160515301,0.00012293343808240833,0.003118052994827048,0
0.9973842659973255,2.666378268619129e-05,9.314533414771459e-06,0.0025797556859551815,0
0.9995165541825168,1.8079775915700032e-05,1.2327899212946824e-05,0.0004530381425348304,0
0.9995576501826703,6.989943844114979e-06,6.6205946568840016e-06,0.00042873928028918474,0
0.9998156718986738,3.703062397686091e-06,1.785891853034319e-05,0.00016276612145611853,0
0.9998142018670859,5.827348784042242e-06,2.2410276470215533e-05,0.00015756050781085305,0
0.9998446802344996,7.068847058419735e-06,0.00011865787901282649,2.959304063042836e-05,0
0.9997647770275542,3.7745977958161285e-06,0.0001775274110201623,5.392096414230183e-05,0
0.999255047907883,6.74364266043978e-07,0.00017663952884092982,0.0005676381980383638,0
0.9987892804984196,2.7142749290250074e-06,0.0010268122012998197,0.00018119302584000628,0
0.991185353993415,8.163006872046306e-06,0.008753880391333851,5.2602609311061515e-05,0
0.9307109193531774,2.112736893312996e-06,0.06878012567552712,0.0005068422361387733,0
0.38220137314084807,1.0350763070518594e-06,0.6174462257046497,0.00035136607696602815,2
0.1530301732627294,1.7628773628665661e-07,0.8466892971572767,0.00028035329147033924,2
0.042391181064331526,4.192726530962762e-07,0.9575132017317328,9.519793278721074e-05,2
0.04091073534693758,1.4858227328091116e-07,0.9589155847620536,0.0001735313098782599,2
0.08810487928078728,2.822177760570696e-07,0.9117483274856645,0.00014651101544549638,2
0.18280743148720066,2.4279902982790483e-07,0.8169343329969994,0.0002579927165304027,2
0.22614819795646582,1.143384775361761e-06,0.7737744276756819,7.623098297130467e-05,2
0.28135908564395384,1.2698950439535514e-06,0.7184124555990636,0.0002271888626073968,2
0.45438480682020405,1.5868485399762607e-06,0.5453945742386233,0.00021903209234406629,2
0.5858130438069795,2.0576607344222115e-06,0.4138946983688278,0.00029020016310820176,2
0.7459660791348561,2.7313630355079556e-06,0.25373397274220033,0.0002972167599844259,2
0.9820364457643622,3.146087514104625e-06,0.017599152484063907,0.00036125566276888935,0
0.9990770525073266,1.6673479919868983e-05,0.0008124154558422083,9.38585583262135e-05,0
0.9997779885606807,6.478147774055224e-06,0.0001829824466071116,3.255084442667529e-05,0
0.9999156548794758,1.2128745582851061e-05,5.089259178386263e-05,2.1323784350485154e-05,0
0.9999108662704853,7.238800022900422e-06,3.396992924939776e-05,4.792500068030564e-05,0
0.9998949909991293,5.2758130789976496e-06,4.520757177934233e-05,5.452561566562371e-05,0
0.9998907711302168,7.74234094545856e-06,6.753279237320137e-05,3.395373735437262e-05,0
0.999820474113676,3.7911583272291266e-06,0.00011531736203765206,6.0417365376172136e-05,0
0.9995042144841699,5.231163351559632e-06,0.0004518247841627805,3.8729566893832774e-05,0
0.9992734419732683,4.896989509987568e-06,0.0006771685573391263,4.449247808869174e-05,0
0.9990688427206074,4.849742238049691e-06,0.0008881415514380472,3.816598479369916e-05,0
0.9980654842189322,4.8761863617606635e-06,0.0018432195191052261,8.642007569652785e-05,0
0.9945856167710363,4.925017243686635e-06,0.005326727194131755,8.27310166532387e-05,0
0.9844632039899675,5.580073624838074e-06,0.014749619295718894,0.0007815966399001503,0
0.9931395928426203,2.028910341144199e-06,0.00562828123096915,0.0012300970143747298,0
0.9936823721080777,1.8685377961410138e-07,0.00034382486003185997,0.005973616176893877,0
0.9995617536341276,7.657869868878173e-06,0.00011784365772678565,0.0003127448392437986,0
0.9997382738157946,5.11258224648364e-06,0.00017020773423288726,8.64058664914564e-05,0
0.9998682348066135,6.34542626907779e-05,1.736394778668203e-05,5.094698358099567e-05,0
0.9998788624615691,4.342450211607054e-05,1.268043659313475e-05,6.50325998818852e-05,0
0.9998546357509319,5.606791249446513e-06,1.9495909447348913e-05,0.00012026155015081659,0
0.9998359304121568,7.547543516600905e-06,0.00013266384608700375,2.38581969572169e-05,0
0.999631105528257,5.366095452512689e-06,0.0003317530511249706,3.177532564400491e-05,0
0.9998377854422857,5.638889331042882e-06,0.00011745185130095579,3.9123818358650835e-05,0
0.9997613571193223,5.084142007135415e-06,0.00018478746245597226,4.877127550381673e-05,0
0.9998336004462307,5.231030102267179e-06,0.00012672729599452976,3.444122642801319e-05,0
0.9998581796519741,3.2877837513734023e-06,5.767251672993378e-05,8.086004842330926e-05,0
0.9998942098764507,3.638317407635821e-06,4.702441026316031e-05,5.512739465295515e-05,0
0.9998990348254388,6.958902268487175e-06,5.333195862667751e-05,4.067431515185762e-05,0
0.9998972865799685,6.321074947422338e-06,4.2044103223264665e-05,5.4348240856143795e-05,0
0.9999228760699871,1.4353694985405916e-05,3.147075420614033e-05,3.129948195357334e-05,0
0.9997755733764868,7.033503240751871e-05,8.480603138200443e-06,0.00014561098766449726,0
0.9998340222543317,8.623270862838545e-05,1.4832277481480558e-05,6.491275800912737e-05,0
0.9997267885334866,8.292998138854594e-05,0.00013624731638724205,5.4034170398586644e-05,0
0.995189306360641,3.269860368198273e-05,0.0046644428387177675,0.00011355219776614179,0
0.87976892264153,1.4469070884330106e-06,0.1192420780723126,0.0009875523787796548,0
0.673374358290399,3.793489347784336e-06,0.32616609906263166,0.0004557491583845536,2
