regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
1.0372647525370245e-118,1.0,1.5054959448643497e-200,9.092394833503594e-92,1
8.420485908157105e-05,0.9980043506836519,5.774309462483048e-10,0.0019114438786499573,1
0.002344729231890476,0.995992123548029,2.5975517189253143e-08,0.0016631212433537296,1
0.037455293568239775,0.934004739961622,2.4638073146265757e-07,0.02853972009101555,1
0.27939971412379716,0.35503280349192046,1.9659067061289426e-06,0.36556551647707064,1
0.7446669749369823,0.004038664433119986,0.00013217832386044947,0.2511621823074615,0
0.8578667720008329,0.04044632058438817,2.0425737167742096e-05,0.1016664816767219,0
0.8741456890583473,0.01137973544699473,2.4252250290731165e-06,0.1144721502680746,0
0.9222481037690805,0.01255475249884511,1.0666331257734563e-05,0.06518647740048006,0
0.9484312876887057,0.007570542532653921,1.0507909771629815e-05,0.043987661870072206,0
0.986093327331864,0.0025810375297364114,1.6513664511711247e-05,0.01130912147281769,0
0.9969501249159303,0.0006726595837735215,8.211677015432854e-06,0.002369003822148287,0
0.9997886043265886,0.0001250022115975103,1.8001929395216985e-05,6.839153139018675e-05,0
0.9999080072163348,2.1714243047217236e-05,2.022635204851079e-05,5.005219013965756e-05,0
0.9992277008319262,4.453159937326835e-06,1.1778339828156907e-05,0.000756067669648414,0
0.9997736156430355,1.7294511905613728e-05,1.2559538299333539e-05,0.00019653030561812818,0
0.9999033577249987,4.951568051277084e-05,1.3738443688654208e-05,3.338815031774297e-05,0
0.9998730993082962,4.10949735427222e-05,1.5453250203798536e-05,7.035246969945018e-05,0
0.9998709690459372,7.648829759403477e-06,0.00010462888081124046,1.6753243166826146e-05,0
0.9998032611454047,4.369700572775016e-06,0.00016354764388880238,2.882151149601446e-05,0
0.9995979208302437,3.170872184905814e-06,0.0003661337792187052,3.277451759060981e-05,0
0.9996423047957775,1.4670749400099173e-06,0.0002783300263680689,7.789810202981638e-05,0
0.9998796783471502,5.3695628828603255e-06,8.718923108543327e-05,2.776286012164098e-05,0
0.9998983920233177,6.7443907290703545e-06,3.8291172169810245e-05,5.657241553993137e-05,0
0.9999169327035105,9.049905059425131e-06,5.70625876925521e-05,1.69548044014088e-05,0
0.9998732896304863,6.922210441511776e-06,9.226335523154399e-05,2.752480318687126e-05,0
0.9999207125585796,1.053648692888684e-05,4.667257141224252e-05,2.2078383651598474e-05,0
0.9999154593473516,7.746010868061357e-06,5.0866935789861295e-05,2.5927705800518908e-05,0
0.9999075583420617,1.0294030353676946e-05,5.974153151375135e-05,2.2406095394856147e-05,0
0.9997500609176486,8.188947104032235e-05,1.215476532835021e-05,0.00015589484449675894,0
0.9995321305833221,0.00021669125113732966,6.35547705727234e-06,0.0002448226893000378,0
0.9998468550901993,8.968932713987914e-05,1.6066390421005226e-05,4.7389193251779505e-05,0
0.9998112668844171,0.0001310226996723609,1.0223774369261683e-05,4.74866418544316e-05,0
0.9997743530292463,0.00010261886743958126,9.732361256525597e-06,0.0001132957428530873,0
0.9998209456821517,6.280230669930786e-05,1.1964887377740149e-05,0.00010428712291758666,0
0.9998896505011322,4.565852697156179e-05,1.2199180999518121e-05,5.249179148475239e-05,0
0.9998869427249516,2.208612663063682e-05,1.595210921779898e-05,7.501903738837517e-05,0
0.9999342817595219,1.4283503385131264e-05,2.815234475508977e-05,2.3282391692131493e-05,0
0.9999319127170717,1.2095083823166092e-05,3.0385766610098862e-05,2.560643378229762e-05,0
0.9999314405287723,1.4314775735006483e-05,2.6796421120150943e-05,2.7448275608248773e-05,0
0.9999111740306573,1.1990831486972604e-05,2.0762731398366156e-05,5.6072406546122086e-05,0
0.9999203182766745,1.069463868322388e-05,3.6482592108445466e-05,3.250449317275162e-05,0
0.9996925833705197,2.2987870581291405e-06,0.0002416886457117385,6.342919817112933e-05,0
0.9994179437306246,3.98625996916544e-06,7.701683657539282e-05,0.000501053174085022,0
0.9945528039794923,5.214355941267612e-07,5.525562025060468e-06,0.005441149023683299,0
0.9995651480375258,6.921952752530058e-05,1.778638198915807e-05,0.00034784605476707945,0
0.9993605158824705,0.00042642255522401355,1.6823521575519568e-05,0.00019623803911089053,0
0.9916882902101573,0.007752167198102899,5.799280422839567e-06,0.0005537433096878837,0
0.9911822831464044,0.008042541628849412,6.145607556406812e-06,0.0007690296184492087,0
0.9943116240419468,0.0042349579323844285,7.870027718287637e-06,0.0014455479968894414,0
0.9988339649883168,0.0010738894791839733,1.2662313465735762e-05,7.948321763449246e-05,0
0.9998041658640824,0.00014719443654927775,2.4239814160934196e-05,2.439988359430862e-05,0
0.9998247405348656,8.365262953483444e-05,1.071497350359132e-05,8.089186189969853e-05,0
0.9999060863565544,3.025896687022005e-05,1.3456515429028507e-05,5.019816036265422e-05,0
0.9999015688070072,3.6781964670550695e-05,1.5452853532213898e-05,4.619637587951526e-05,0
0.9998306986957615,3.3109612175527695e-05,8.425140247490904e-06,0.0001277665535636987,0
0.999731673441628,0.00012429720845478617,1.3598441679020954e-05,0.0001304309089958355,0
0.9993008132443094,0.0005746585588620408,1.079016340015259e-05,0.00011373803503710351,0
0.997502848112388,0.0021938557158207865,1.0246181144814658e-05,0.0002930499919188248,0
0.9911997868162132,0.008397620553245217,9.55353997371746e-06,0.0003930390907945234,0
0.9736671428790937,0.024412118800514183,5.120158921361136e-06,0.0019156181627092163,0
0.9725646400145497,0.026829823128098118,6.113129134374945e-06,0.0005994237279144129,0
0.9758935264488019,0.02367596894995045,6.2667287522043846e-06,0.00042423787378442816,0
0.9892633966237548,0.010457426394998444,1.0198022577025291e-05,0.0002689789573649586,0
0.9994301046589894,0.00013195353151866784,0.0001479525462946033,0.0002899892626226336,0
0.9990115532350385,5.892953195976668e-06,0.0009105364254662396,7.201738653030596e-05,0
0.9994249579352366,2.5534702546225744e-06,0.0005063937006373365,6.609489208586127e-05,0
0.9985582626301192,2.9911918560729278e-06,0.0013485394746643562,9.020670361743406e-05,0
0.9933412741059833,3.739349495891899e-06,0.006602624118733055,5.236242604049692e-05,0
0.9851831788152905,5.504023271033158e-06,0.014774673275190905,3.66438858056421e-05,0
0.9544224660268739,5.733723875674111e-06,0.045456513851093956,0.00011528639777541823,0
0.8257675186397035,5.195573210016433e-06,0.17385080208884487,0.00037648369667658295,0
0.0065003658560813405,2.0396702623460234e-08,0.9928283840121463,0.0006712297341624372,2
0.0005646857082886001,4.735851500590377e-09,0.9994291891965682,6.120358259135377e-06,2
0.00019967933397212014,5.102676649672879e-10,0.9997980520308379,2.26812386395242e-06,2
8.131242625560746e-06,2.4256198699089583e-11,0.9999910820767782,7.866580362751094e-07,2
3.461212898683055e-06,8.645238779365933e-13,0.9999961496906964,3.8909448611072094e-07,2
1.4571258875078009e-06,2.6717080762159013e-13,0.9999982451096848,2.9776322674262935e-07,2
2.0529182336489e-06,2.4526284820052334e-13,0.9999968002536013,1.1468280313819364e-06,2
8.196506196054405e-06,1.6898519720013251e-12,0.9999913549300686,4.485609109637346e-07,2
9.964245461899426e-06,1.0396979815846593e-12,0.9999882197410377,1.8160116271269838e-06,2
3.3281142453770214e-06,2.656126595957689e-13,0.9999870811223024,9.590764199263123e-06,2
1.9018918610194982e-06,3.249038428497486e-12,0.999997637062797,4.6104107598242813e-07,2
7.041301118066786e-07,2.112979936699676e-13,0.9999988225361105,4.73332147164029e-07,2
7.388398530638848e-08,5.196449765288236e-14,0.99999952180599,4.0430847133897264e-07,2
1.3864112935996846e-08,1.2723765749894132e-14,0.9999997378872992,2.4824956389765547e-07,2
3.1480670368753944e-08,3.566146046520896e-15,0.9999986290831959,1.3394354476273905e-06,2
3.450863659525399e-10,2.9353661539196475e-14,0.9999986939992029,1.305655572744442e-06,2
1.1303749325236604e-09,3.0812357421308576e-15,0.9999378744741215,6.212439645840787e-05,2
3.0730511477637715e-10,3.432011202422564e-13,0.9999997130399109,2.866517863808588e-07,2
