regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
1.0,6.310051917703333e-18,7.578524543059852e-247,3.264304749255248e-151,0
0.9996953682748164,0.00018199828171533875,1.3710934629195427e-05,0.00010892250888362901,0
0.9996873527751563,0.0002790627160837334,1.2535585952170173e-05,2.1048922149831995e-05,0
0.9997267384267473,0.00021553998451693174,1.4051898674014184e-05,4.36696905340024e-05,0
0.9992792274139632,3.8955515618662976e-05,0.00013191309677801474,0.0005499039727572405,0
0.9970771970916067,1.321343912774419e-06,0.0022373694473512714,0.0006841121163146159,0
0.9997867481183229,6.930773723045669e-05,0.00011197122227524147,3.197292278792882e-05,0
0.9998945949140252,5.621630229535994e-06,1.7460957165974856e-05,8.232249772939332e-05,0
0.9998860032399202,2.7735851581669017e-05,2.6033575966259115e-05,6.022733196803404e-05,0
0.9997909254365107,1.8869044930430756e-05,3.211328864232918e-05,0.00015809222949736884,0
0.999877703055169,5.131435516380981e-06,3.6036582796720095e-05,8.112892685988118e-05,0
0.9999100724818336,7.466829645223363e-06,5.6508680417731505e-05,2.595200830739178e-05,0
0.9996355330142371,1.764232147742733e-05,0.0003373864669908621,9.43819675134531e-06,0
0.9980122437665627,9.176854645376708e-06,0.0019585495278073273,2.0029851090650427e-05,0
0.9937950915236118,4.040576481553353e-06,0.00589632903668774,0.0003045388624335548,0
0.9885620213231051,7.792680175989219e-06,0.011334662246366247,9.552375049669214e-05,0
0.9662961351567232,1.7016667222502083e-05,0.03364736470817598,3.948346849688917e-05,0
0.825368164630876,1.770135048452565e-06,0.17432146684059327,0.0003085983942631179,0
0.13749334312323466,5.755656997470218e-07,0.8623652115548345,0.00014086975542148858,2
0.017177265917070153,2.102174561070006e-08,0.9827774873244143,4.522573620663232e-05,2
0.0006271500733511158,2.3920556489133957e-09,0.9993668936769273,5.953857822396977e-06,2
3.991603001749052e-05,5.968631296137831e-10,0.9999536735048348,6.4098681760596786e-06,2
0.0006461901231692846,1.2088118096902704e-09,0.9993454898950573,8.318772114240637e-06,2
0.0023929982409847755,8.472138972858427e-09,0.9975832789130884,2.3714374272827286e-05,2
0.004517893224193278,4.3624548026918565e-08,0.9954737315053075,8.331645876006109e-06,2
0.008660838293999242,4.6614080753528837e-08,0.9913222863474229,1.6828745180135593e-05,2
0.02768872078330517,1.3284781006769728e-07,0.9722785475262905,3.2598842676841584e-05,2
0.06996607005133117,4.176577496656744e-07,0.9299493617078691,8.41505831328548e-05,2
0.2114824993503945,1.5237583524716163e-06,0.7882066599865012,0.00030931690542502165,2
0.7888050567178339,4.375488592592029e-06,0.21035848718542902,0.0008320806090233562,0
0.9768581090056077,2.0624715396205567e-05,0.0229932783682894,0.00012798790984020638,0
0.9890395224127397,1.1028093480029586e-05,0.010925624487435783,2.3825006893267207e-05,0
0.9936440891404003,1.897220180874241e-05,0.006327151824956961,9.786833105888234e-06,0
0.9921325220914806,1.2793093371799834e-05,0.007825558258104418,2.912655661971698e-05,0
