regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
2.8087593296845116e-308,6.1070860351611485e-109,1.0,8.804196187969011e-178,2
1.2403925167094373e-06,0.000531745087311801,0.998448247555341,0.00101876696423355,2
2.053610503247525e-06,0.0006626563049980763,0.9990641863947857,0.0002711036893058055,2
2.655776341791701e-06,0.0003891873655702165,0.9992568561466931,0.0003513007104215156,2
2.0238325808200814e-05,1.754580703957922e-05,0.9985663090334874,0.0013959068345766649,2
0.0008110287275933229,4.084122308180835e-07,0.9945383043515341,0.004650258509817706,2
2.2208312785031736e-05,2.156694422641844e-05,0.9997641580330446,0.00019206671085796262,2
3.420711931920939e-06,3.6006287323491893e-06,0.9991733655704206,0.0008196130888836175,2
5.323522614987908e-06,8.420261896343502e-06,0.9995976284253038,0.00038862779172081315,2
5.323772085795027e-06,4.234393191332761e-06,0.9993787636501148,0.0006116781846311535,2
1.0603568809127703e-05,2.1804502371212218e-06,0.9997620466757272,0.000225169305546236,2
9.2936889906144e-06,3.1846513810576435e-06,0.9998112803423983,0.00017624131886448958,2
5.477524347286491e-05,4.073454738707788e-06,0.9998969471914667,4.4204108737952194e-05,2
9.761000810124806e-05,2.2788588181592157e-06,0.9998167967805229,8.331435326110282e-05,2
6.2984630962426e-05,5.352360037601023e-07,0.9990854620528903,0.0008510180812720572,2
0.00030419626307356295,1.7302775652894227e-06,0.9994470368218402,0.0002470366358794056,2
0.0020868812911314346,5.096128955224322e-06,0.9978475284779977,6.0494103647838915e-05,2
0.024737899218014524,2.1021835629715454e-06,0.9748013777275047,0.00045862087006256786,2
0.2758306104134289,1.4871218969872776e-06,0.7237347225684857,0.0004331798976308954,2
0.424107504088414,8.176648154541538e-07,0.5754172438070003,0.0004744344397511884,2
0.5080068719135293,1.4939481529442073e-06,0.4915516935419862,0.00043994059524837006,2
0.5021984652088457,6.072360773185207e-07,0.49683566920845507,0.0009652583475829318,2
0.39721485231652115,1.1017217846535793e-06,0.6023414023882555,0.00044264357236404597,2
0.27281874370691356,8.40427078224353e-07,0.7266272206711158,0.0005531951960885276,2
0.22999368134234133,1.8855480276904107e-06,0.769858924550762,0.00014550855838602386,2
0.19420665127415926,1.487770294023281e-06,0.8055249890053353,0.0002668719491394995,2
0.1247308503402737,1.8940974274661359e-06,0.8750987168051009,0.0001685387585742748,2
0.08889939130034327,1.6698544994322721e-06,0.9108871650056157,0.00021177383924338378,2
0.04982678434143011,1.8678130875586983e-06,0.9499737212947189,0.00019762655071049702,2
0.0032463106773002078,2.4831053585078553e-06,0.9965376326852529,0.0002135735325181358,2
8.433018768183824e-05,1.0224257750607557e-05,0.9998105218981436,9.492365740917625e-05,2
3.9746786609007906e-05,3.720807940378645e-06,0.9999089841898114,4.754821729678093e-05,2
1.8190369700509644e-05,7.833081885110538e-06,0.9999388974834861,3.507906529788285e-05,2
1.9280092289203557e-05,4.619543772214855e-06,0.9999008199885127,7.528037506626227e-05,2
2.728071633933091e-05,3.2966650572309456e-06,0.9998843198094148,8.510280757846765e-05,2
3.1483536756854956e-05,5.110844568797717e-06,0.9999112475695069,5.2158050692184626e-05,2
5.4708499242394264e-05,2.5278134368894433e-06,0.9998458417195855,9.692196931344161e-05,2
0.0001865464564951803,2.8713186943889505e-06,0.9997542119937411,5.6370232472441136e-05,2
0.00021929874111102887,2.7034293904741406e-06,0.9997160719895136,6.192584140222082e-05,2
0.00018050400372826862,2.817149827899601e-06,0.9997601363966271,5.6542450071231384e-05,2
0.0003137648031311438,2.779073748989338e-06,0.999577695419885,0.00010576070474239299,2
0.000972255442283586,2.681685900509017e-06,0.9989363175866894,8.874528683732785e-05,2
0.003158715705884228,1.5960226640442396e-06,0.9963518255911393,0.00048786267952283317,2
