regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_most_likely
1.0,1.5806221472671725e-89,6.875934724432346e-137,2.6625314368359464e-276,0
0.990324036201595,0.009649908937048188,2.6054862095510046e-05,2.298668179805068e-68,0
0.9826954446165578,0.01689501764463044,0.0004095376423238914,9.650029255496814e-11,0
0.8388229843826642,0.15908390294477456,0.002093112633964906,3.8565434968286713e-11,0
0.1584843961781049,0.8413662211088342,0.0001493785708141246,4.1420856285802416e-09,1
0.00494980248193684,0.9854369442017253,0.009613249489086869,3.827607029102471e-09,1
0.13290822191320129,0.8621762849350924,0.0049154896586540795,3.4923075235469038e-09,1
0.017455928409431457,0.9817780289392576,0.0007660238782502133,1.877354944906061e-08,1
0.03398442129498208,0.9598985289879637,0.006117043579230711,6.1386500575173336e-09,1
0.028954934293491948,0.9550003788369685,0.01604446549245286,2.213768069684174e-07,1
0.024305722167384736,0.7549184339984075,0.22077557679886614,2.670351247036937e-07,1
0.011335378288075284,0.41768823899171514,0.5709707847221004,5.597997944541356e-06,1
0.006130283917973657,0.02302402706251138,0.9708431440384153,2.5449815133736834e-06,2
0.001080546368655411,0.001991325221986878,0.9969193790515886,8.749357848485363e-06,2
1.6925866102662857e-05,0.006460153760031174,0.9934859910277084,3.6929346242808755e-05,2
1.1435886583773793e-05,0.001821866754651056,0.9981449314693487,2.176589019181252e-05,2
1.278509068057848e-05,0.00017580777548555212,0.9998070539832346,4.353150873845772e-06,2
4.92053404280907e-06,0.00027865807606955434,0.9997063229690267,1.0098420218682781e-05,2
2.274062181670058e-06,7.498752453485164e-05,0.999891989518854,3.074889360666006e-05,2
1.9834152679246253e-06,0.00015623976001072253,0.9997830259935602,5.875083035374463e-05,2
1.5895639635777392e-06,0.00015603969091725048,0.999727096558875,0.00011527418635015245,2
4.409924735384839e-07,0.0003383802686730313,0.9995363769817378,0.00012480175664744708,2
1.1473656224727776e-06,0.00013096601964087136,0.9998454250861791,2.246152915800125e-05,2
1.5941309888036541e-06,0.0002944101514662539,0.9996868887815825,1.7106936868462897e-05,2
2.109154727745029e-06,7.076411234786235e-05,0.9999120795126766,1.5047220143521613e-05,2
